time,source,destination,protocol,length
2026-05-04T15:29:26,10.144.255.250,239.255.255.250,OTHER,60
2026-05-04T15:29:26,10.144.255.250,239.255.255.250,OTHER,60
2026-05-04T15:29:26,10.144.69.242,239.255.255.250,OTHER,46
2026-05-04T15:29:26,10.144.255.250,239.255.255.250,OTHER,64
2026-05-04T15:29:26,10.144.69.242,239.255.255.250,OTHER,46
2026-05-04T15:29:26,10.144.255.250,239.255.255.250,OTHER,60
2026-05-04T15:29:26,172.64.155.209,10.144.69.242,TCP,186
2026-05-04T15:29:26,10.144.255.250,239.255.255.250,OTHER,64
2026-05-04T15:29:26,10.144.255.250,239.255.255.250,OTHER,64
2026-05-04T15:29:26,10.144.69.242,172.64.155.209,TCP,54
2026-05-04T15:29:27,10.144.255.250,239.255.255.250,OTHER,64
2026-05-04T15:29:27,10.144.255.250,239.255.255.250,OTHER,60
2026-05-04T15:29:27,10.144.255.250,239.255.255.250,OTHER,60
2026-05-04T15:29:27,10.144.69.242,239.255.255.250,OTHER,46
2026-05-04T15:29:27,10.144.255.250,239.255.255.250,OTHER,60
2026-05-04T15:29:27,10.144.255.250,239.255.255.250,OTHER,60
2026-05-04T15:29:27,10.144.69.242,239.255.255.250,OTHER,46
2026-05-04T15:29:28,10.144.255.250,239.255.255.250,OTHER,60
2026-05-04T15:29:28,10.144.255.250,239.255.255.250,OTHER,60
2026-05-04T15:29:28,10.144.69.242,162.159.129.233,TCP,55
2026-05-04T15:29:28,162.159.129.233,10.144.69.242,TCP,66
2026-05-04T15:29:28,10.144.69.242,239.255.255.250,OTHER,46
2026-05-04T15:29:28,10.144.255.250,239.255.255.250,OTHER,60
2026-05-04T15:29:28,172.64.155.209,10.144.69.242,TCP,170
2026-05-04T15:29:28,10.144.69.242,172.64.155.209,TCP,54
2026-05-04T15:29:28,10.144.69.242,239.255.255.250,OTHER,46
2026-05-04T15:29:28,140.82.114.25,10.144.69.242,TCP,80
2026-05-04T15:29:28,10.144.69.242,140.82.114.25,TCP,84
2026-05-04T15:29:28,140.82.114.25,10.144.69.242,TCP,56
2026-05-04T15:29:28,10.144.255.250,239.255.255.250,OTHER,60
2026-05-04T15:29:28,172.64.155.209,10.144.69.242,TCP,202
2026-05-04T15:29:28,10.144.255.250,239.255.255.250,OTHER,64
2026-05-04T15:29:28,10.144.69.242,172.64.155.209,TCP,54
2026-05-04T15:29:29,10.144.255.250,239.255.255.250,OTHER,64
2026-05-04T15:29:29,10.144.69.242,239.255.255.250,OTHER,46
2026-05-04T15:29:29,10.144.255.250,239.255.255.250,OTHER,60
2026-05-04T15:29:29,172.64.155.209,10.144.69.242,TCP,178
2026-05-04T15:29:29,10.144.69.242,239.255.255.250,OTHER,46
2026-05-04T15:29:29,10.144.69.242,172.64.155.209,TCP,54
2026-05-04T15:29:29,10.144.255.250,239.255.255.250,OTHER,64
2026-05-04T15:29:29,10.144.255.250,239.255.255.250,OTHER,60
2026-05-04T15:29:30,10.144.255.250,239.255.255.250,OTHER,60
2026-05-04T15:29:30,10.144.255.250,239.255.255.250,OTHER,60
2026-05-04T15:29:30,10.144.69.242,239.255.255.250,OTHER,46
2026-05-04T15:29:30,10.144.255.250,239.255.255.250,OTHER,64
2026-05-04T15:29:30,172.64.155.209,10.144.69.242,TCP,210
2026-05-04T15:29:30,172.212.135.15,10.144.69.242,TCP,158
2026-05-04T15:29:30,10.144.69.242,172.64.155.209,TCP,54
2026-05-04T15:29:30,10.144.69.242,172.212.135.15,TCP,54
2026-05-04T15:29:30,10.144.69.242,239.255.255.250,OTHER,46
2026-05-04T15:29:30,172.64.155.209,10.144.69.242,TCP,178
2026-05-04T15:29:30,10.144.255.250,239.255.255.250,OTHER,60
2026-05-04T15:29:30,10.144.69.242,172.64.155.209,TCP,54
2026-05-04T15:29:30,10.144.255.250,239.255.255.250,OTHER,60
2026-05-04T15:29:31,10.144.255.250,239.255.255.250,OTHER,60
2026-05-04T15:29:31,10.144.255.250,239.255.255.250,OTHER,60
2026-05-04T15:29:31,10.144.255.250,239.255.255.250,OTHER,60
2026-05-04T15:29:31,10.144.255.250,239.255.255.250,OTHER,60
2026-05-04T15:29:31,10.144.255.250,239.255.255.250,OTHER,60
2026-05-04T15:29:31,10.144.255.250,239.255.255.250,OTHER,64
2026-05-04T15:29:31,10.144.69.242,172.64.155.209,TCP,1440
2026-05-04T15:29:31,10.144.69.242,172.64.155.209,TCP,1440
2026-05-04T15:29:31,10.144.69.242,172.64.155.209,TCP,1440
2026-05-04T15:29:31,10.144.69.242,172.64.155.209,TCP,1440
2026-05-04T15:29:31,10.144.69.242,172.64.155.209,TCP,1440
2026-05-04T15:29:31,10.144.69.242,172.64.155.209,TCP,610
2026-05-04T15:29:31,10.144.69.242,172.64.155.209,TCP,1440
2026-05-04T15:29:31,10.144.69.242,172.64.155.209,TCP,1440
2026-05-04T15:29:31,10.144.69.242,172.64.155.209,TCP,1440
2026-05-04T15:29:31,10.144.69.242,172.64.155.209,TCP,561
2026-05-04T15:29:31,172.64.155.209,10.144.69.242,TCP,56
2026-05-04T15:29:31,172.64.155.209,10.144.69.242,TCP,56
2026-05-04T15:29:31,172.64.155.209,10.144.69.242,TCP,56
2026-05-04T15:29:31,172.64.155.209,10.144.69.242,TCP,56
2026-05-04T15:29:31,172.64.155.209,10.144.69.242,TCP,56
2026-05-04T15:29:31,172.64.155.209,10.144.69.242,TCP,56
2026-05-04T15:29:31,10.144.69.242,239.255.255.250,OTHER,46
2026-05-04T15:29:31,172.64.155.209,10.144.69.242,TCP,493
2026-05-04T15:29:31,172.64.155.209,10.144.69.242,TCP,132
2026-05-04T15:29:31,10.144.69.242,172.64.155.209,TCP,54
2026-05-04T15:29:31,10.144.69.242,129.65.16.254,UDP,74
2026-05-04T15:29:31,129.65.16.254,10.144.69.242,UDP,90
2026-05-04T15:29:31,10.144.69.242,140.82.116.6,TCP,66
2026-05-04T15:29:31,140.82.116.6,10.144.69.242,TCP,66
2026-05-04T15:29:31,10.144.69.242,140.82.116.6,TCP,54
2026-05-04T15:29:31,10.144.69.242,140.82.116.6,TCP,584
2026-05-04T15:29:31,140.82.116.6,10.144.69.242,TCP,1440
2026-05-04T15:29:31,10.144.69.242,140.82.116.6,TCP,60
2026-05-04T15:29:31,140.82.116.6,10.144.69.242,TCP,1440
2026-05-04T15:29:31,140.82.116.6,10.144.69.242,TCP,368
2026-05-04T15:29:31,10.144.69.242,140.82.116.6,TCP,54
2026-05-04T15:29:31,10.144.69.242,140.82.116.6,TCP,128
2026-05-04T15:29:31,10.144.69.242,140.82.116.6,TCP,451
2026-05-04T15:29:31,140.82.116.6,10.144.69.242,TCP,133
2026-05-04T15:29:31,140.82.116.6,10.144.69.242,TCP,133
2026-05-04T15:29:31,140.82.116.6,10.144.69.242,TCP,56
2026-05-04T15:29:31,10.144.69.242,140.82.116.6,TCP,54
2026-05-04T15:29:31,172.64.155.209,10.144.69.242,TCP,130
2026-05-04T15:29:31,140.82.116.6,10.144.69.242,TCP,1440
2026-05-04T15:29:31,140.82.116.6,10.144.69.242,TCP,361
2026-05-04T15:29:31,10.144.69.242,140.82.116.6,TCP,54
2026-05-04T15:29:31,10.144.69.242,140.82.116.6,TCP,94
2026-05-04T15:29:31,10.144.69.242,140.82.116.6,TCP,94
2026-05-04T15:29:31,10.144.69.242,140.82.116.6,TCP,54
2026-05-04T15:29:31,140.82.116.6,10.144.69.242,TCP,78
2026-05-04T15:29:31,140.82.116.6,10.144.69.242,TCP,56
2026-05-04T15:29:31,140.82.116.6,10.144.69.242,TCP,56
2026-05-04T15:29:31,10.144.69.242,140.82.116.6,TCP,54
2026-05-04T15:29:31,140.82.116.6,10.144.69.242,TCP,56
2026-05-04T15:29:31,10.144.69.242,172.64.155.209,TCP,54
2026-05-04T15:29:32,10.144.255.250,239.255.255.250,OTHER,60
2026-05-04T15:29:32,10.144.69.242,239.255.255.250,OTHER,46
2026-05-04T15:29:32,10.144.255.250,239.255.255.250,OTHER,64
2026-05-04T15:29:32,52.107.247.1,10.144.69.242,TCP,79
2026-05-04T15:29:32,10.144.69.242,52.107.247.1,TCP,83
2026-05-04T15:29:32,172.64.155.209,10.144.69.242,TCP,202
2026-05-04T15:29:32,10.144.69.242,172.64.155.209,TCP,54
2026-05-04T15:29:32,52.107.247.1,10.144.69.242,TCP,56
2026-05-04T15:29:32,172.64.155.209,10.144.69.242,TCP,146
2026-05-04T15:29:32,10.144.69.242,172.64.155.209,TCP,54
2026-05-04T15:29:32,10.144.255.250,239.255.255.250,OTHER,60
2026-05-04T15:29:32,10.144.69.242,239.255.255.250,OTHER,46
2026-05-04T15:29:32,172.64.155.209,10.144.69.242,TCP,146
2026-05-04T15:29:32,10.144.255.250,239.255.255.250,OTHER,60
2026-05-04T15:29:32,10.144.69.242,172.64.155.209,TCP,54
2026-05-04T15:29:33,10.144.255.250,239.255.255.250,OTHER,64
2026-05-04T15:29:33,10.144.255.250,239.255.255.250,OTHER,60
2026-05-04T15:29:33,10.144.255.250,239.255.255.250,OTHER,60
2026-05-04T15:29:33,10.144.255.250,239.255.255.250,OTHER,64
2026-05-04T15:29:33,10.144.69.242,239.255.255.250,OTHER,46
2026-05-04T15:29:33,10.144.255.250,239.255.255.250,OTHER,64
2026-05-04T15:29:33,10.144.69.242,239.255.255.250,OTHER,46
2026-05-04T15:29:33,172.212.135.15,10.144.69.242,TCP,81
2026-05-04T15:29:34,10.144.69.242,172.212.135.15,TCP,54
2026-05-04T15:29:34,10.144.255.250,239.255.255.250,OTHER,60
2026-05-04T15:29:34,10.144.69.242,98.89.14.24,TCP,126
2026-05-04T15:29:34,10.144.69.242,98.89.14.24,TCP,403
2026-05-04T15:29:34,98.89.14.24,10.144.69.242,TCP,56
2026-05-04T15:29:34,98.89.14.24,10.144.69.242,TCP,414
2026-05-04T15:29:34,10.144.69.242,98.89.14.24,TCP,54
2026-05-04T15:29:34,10.144.69.242,239.255.255.250,OTHER,46
2026-05-04T15:29:34,10.144.255.250,239.255.255.250,OTHER,60
2026-05-04T15:29:35,10.144.255.250,239.255.255.250,OTHER,60
2026-05-04T15:29:35,10.144.255.250,239.255.255.250,OTHER,60
2026-05-04T15:29:35,10.144.255.250,239.255.255.250,OTHER,60
2026-05-04T15:29:35,10.144.69.242,239.255.255.250,OTHER,46
2026-05-04T15:29:35,142.251.219.10,10.144.69.242,TCP,138
2026-05-04T15:29:35,10.144.69.242,142.251.219.10,TCP,54
2026-05-04T15:29:35,172.64.155.209,10.144.69.242,TCP,186
2026-05-04T15:29:35,10.144.69.242,172.64.155.209,TCP,54
2026-05-04T15:30:38,10.144.255.250,239.255.255.250,OTHER,60
2026-05-04T15:30:38,10.144.69.242,239.255.255.250,OTHER,46
2026-05-04T15:30:38,10.144.255.250,239.255.255.250,OTHER,64
2026-05-04T15:30:38,10.144.255.250,239.255.255.250,OTHER,60
2026-05-04T15:30:38,10.144.69.242,239.255.255.250,OTHER,46
2026-05-04T15:30:38,10.144.69.242,162.159.130.234,TCP,172
2026-05-04T15:30:38,162.159.130.234,10.144.69.242,TCP,56
2026-05-04T15:30:38,10.144.255.250,239.255.255.250,OTHER,60
2026-05-04T15:30:38,162.159.130.234,10.144.69.242,TCP,88
2026-05-04T15:30:38,10.144.69.242,162.159.130.234,TCP,54
2026-05-04T15:30:39,10.144.69.242,172.212.135.15,TCP,85
2026-05-04T15:30:39,172.212.135.15,10.144.69.242,TCP,56
2026-05-04T15:30:39,10.144.255.250,239.255.255.250,OTHER,64
2026-05-04T15:30:39,10.144.69.242,239.255.255.250,OTHER,46
2026-05-04T15:30:39,10.144.255.250,239.255.255.250,OTHER,60
2026-05-04T15:30:39,10.144.255.250,239.255.255.250,OTHER,60
2026-05-04T15:30:39,10.144.69.242,239.255.255.250,OTHER,46
2026-05-04T15:30:39,10.144.255.250,239.255.255.250,OTHER,60
2026-05-04T15:30:40,10.144.69.242,52.168.112.66,TCP,54
2026-05-04T15:30:40,52.168.112.66,10.144.69.242,TCP,56
2026-05-04T15:30:40,10.144.69.242,52.168.112.66,TCP,54
2026-05-04T15:30:40,10.144.255.250,239.255.255.250,OTHER,64
2026-05-04T15:30:40,10.144.69.242,239.255.255.250,OTHER,46
2026-05-04T15:30:40,10.144.255.250,239.255.255.250,OTHER,64
2026-05-04T15:30:40,10.144.255.250,239.255.255.250,OTHER,60
2026-05-04T15:30:40,10.144.255.250,239.255.255.250,OTHER,60
2026-05-04T15:30:40,10.144.69.242,239.255.255.250,OTHER,46
2026-05-04T15:30:40,10.144.255.250,239.255.255.250,OTHER,60
2026-05-04T15:30:41,10.144.69.242,172.212.135.15,TCP,82
2026-05-04T15:30:41,172.212.135.15,10.144.69.242,TCP,56
2026-05-04T15:30:41,10.144.69.242,239.255.255.250,OTHER,46
2026-05-04T15:30:41,10.144.255.250,239.255.255.250,OTHER,64
2026-05-04T15:30:41,10.144.255.250,239.255.255.250,OTHER,60
2026-05-04T15:30:41,10.144.255.250,239.255.255.250,OTHER,64
2026-05-04T15:30:42,10.144.255.250,239.255.255.250,OTHER,64
2026-05-04T15:30:42,10.144.69.242,239.255.255.250,OTHER,46
2026-05-04T15:30:42,10.144.255.250,239.255.255.250,OTHER,64
2026-05-04T15:30:42,10.144.69.242,239.255.255.250,OTHER,46
2026-05-04T15:30:42,10.144.255.250,239.255.255.250,OTHER,60
2026-05-04T15:30:42,10.144.255.250,239.255.255.250,OTHER,64
2026-05-04T15:30:43,10.144.69.242,239.255.255.250,OTHER,46
2026-05-04T15:30:43,10.144.255.250,239.255.255.250,OTHER,60
2026-05-04T15:30:43,10.144.69.242,239.255.255.250,OTHER,46
2026-05-04T15:30:43,10.144.255.250,239.255.255.250,OTHER,64
2026-05-04T15:30:44,10.144.255.250,239.255.255.250,OTHER,60
2026-05-04T15:30:44,10.144.69.242,239.255.255.250,OTHER,46
2026-05-04T15:30:44,10.144.255.250,239.255.255.250,OTHER,60
2026-05-04T15:30:44,10.144.255.250,239.255.255.250,OTHER,64
2026-05-04T15:30:44,10.144.69.242,239.255.255.250,OTHER,46
2026-05-04T15:30:44,10.144.255.250,239.255.255.250,OTHER,60
2026-05-04T15:30:44,10.144.255.250,239.255.255.250,OTHER,60
2026-05-04T15:30:44,104.18.39.21,10.144.69.242,TCP,78
2026-05-04T15:30:44,10.144.69.242,104.18.39.21,TCP,82
2026-05-04T15:30:44,104.18.39.21,10.144.69.242,TCP,56
2026-05-04T15:30:45,10.144.69.242,239.255.255.250,OTHER,46
2026-05-04T15:30:45,172.212.135.15,10.144.69.242,TCP,158
2026-05-04T15:30:45,10.144.69.242,172.212.135.15,TCP,54
2026-05-04T15:30:45,10.144.255.250,239.255.255.250,OTHER,64
2026-05-04T15:30:46,10.144.255.250,239.255.255.250,OTHER,64
2026-05-04T15:30:46,10.144.255.250,239.255.255.250,OTHER,60
2026-05-04T15:30:46,10.144.255.250,239.255.255.250,OTHER,60
2026-05-04T15:30:46,10.144.69.242,239.255.255.250,OTHER,46
2026-05-04T15:30:46,10.144.255.250,239.255.255.250,OTHER,60
2026-05-04T15:30:46,10.144.255.250,239.255.255.250,OTHER,60
2026-05-04T15:30:46,10.144.69.242,239.255.255.250,OTHER,46
2026-05-04T15:30:46,10.144.255.250,239.255.255.250,OTHER,64
2026-05-04T15:30:47,10.144.69.242,239.255.255.250,OTHER,46
2026-05-04T15:30:47,10.144.255.250,239.255.255.250,OTHER,60
2026-05-04T15:30:47,10.144.69.242,239.255.255.250,OTHER,46
2026-05-04T15:30:47,10.144.255.250,239.255.255.250,OTHER,64
2026-05-04T15:30:48,10.144.255.250,239.255.255.250,OTHER,64
2026-05-04T15:30:48,10.144.69.242,239.255.255.250,OTHER,46
2026-05-04T15:30:48,74.125.137.100,10.144.69.242,TCP,136
2026-05-04T15:30:48,10.144.69.242,74.125.137.100,TCP,54
2026-05-04T15:30:48,10.144.255.250,239.255.255.250,OTHER,64
2026-05-04T15:30:48,10.144.255.250,239.255.255.250,OTHER,60
2026-05-04T15:30:48,10.144.69.242,239.255.255.250,OTHER,46
2026-05-04T15:30:48,162.159.130.234,10.144.69.242,TCP,146
2026-05-04T15:30:48,162.159.130.234,10.144.69.242,TCP,96
2026-05-04T15:30:48,10.144.69.242,162.159.130.234,TCP,54
2026-05-04T15:30:49,10.144.255.250,239.255.255.250,OTHER,64
2026-05-04T15:30:49,10.144.69.242,239.255.255.250,OTHER,46
2026-05-04T15:30:49,10.144.255.250,239.255.255.250,OTHER,60
2026-05-04T15:30:49,10.144.69.242,239.255.255.250,OTHER,46
2026-05-04T15:30:49,10.144.255.250,239.255.255.250,OTHER,60
2026-05-04T15:30:49,52.107.247.65,10.144.69.242,TCP,79
2026-05-04T15:30:49,10.144.69.242,52.107.247.65,TCP,83
2026-05-04T15:30:50,10.144.255.250,239.255.255.250,OTHER,60
2026-05-04T15:30:50,52.107.247.65,10.144.69.242,TCP,56
2026-05-04T15:30:50,10.144.255.250,239.255.255.250,OTHER,64
2026-05-04T15:30:50,10.144.255.250,239.255.255.250,OTHER,60
2026-05-04T15:30:50,10.144.69.242,239.255.255.250,OTHER,46
2026-05-04T15:30:50,10.144.255.250,239.255.255.250,OTHER,60
2026-05-04T15:30:50,10.144.255.250,239.255.255.250,OTHER,60
2026-05-04T15:30:50,10.144.255.250,239.255.255.250,OTHER,60
2026-05-04T15:30:50,10.144.255.250,239.255.255.250,OTHER,60
2026-05-04T15:30:50,10.144.69.242,239.255.255.250,OTHER,46
2026-05-04T15:30:50,10.144.255.250,239.255.255.250,OTHER,60
2026-05-04T15:30:50,172.212.135.15,10.144.69.242,TCP,81
2026-05-04T15:30:51,10.144.69.242,172.212.135.15,TCP,54
2026-05-04T15:30:51,10.144.69.242,239.255.255.250,OTHER,46
2026-05-04T15:30:51,10.144.255.250,239.255.255.250,OTHER,60
2026-05-04T15:30:51,10.144.255.250,239.255.255.250,OTHER,60
2026-05-04T15:30:51,10.144.69.242,142.251.121.190,TCP,93
2026-05-04T15:30:51,10.144.69.242,142.251.121.190,TCP,78
2026-05-04T15:30:51,10.144.69.242,142.251.121.190,TCP,54
2026-05-04T15:30:51,10.144.69.242,239.255.255.250,OTHER,46
2026-05-04T15:30:51,142.251.121.190,10.144.69.242,TCP,56
2026-05-04T15:30:51,142.251.121.190,10.144.69.242,TCP,56
2026-05-04T15:30:51,142.251.121.190,10.144.69.242,TCP,56
2026-05-04T15:30:51,142.251.121.190,10.144.69.242,TCP,56
2026-05-04T15:30:51,10.144.69.242,142.251.121.190,TCP,54
2026-05-04T15:30:51,10.144.255.250,239.255.255.250,OTHER,64
2026-05-04T15:30:52,10.144.255.250,239.255.255.250,OTHER,60
2026-05-04T15:30:52,10.144.255.250,239.255.255.250,OTHER,64
2026-05-04T15:30:52,10.144.255.250,239.255.255.250,OTHER,60
2026-05-04T15:30:52,10.144.69.242,239.255.255.250,OTHER,46
2026-05-04T15:30:52,10.144.255.250,239.255.255.250,OTHER,60
2026-05-04T15:30:52,10.144.255.250,239.255.255.250,OTHER,60
2026-05-04T15:30:52,10.144.255.250,239.255.255.250,OTHER,60
2026-05-04T15:30:52,10.144.255.250,239.255.255.250,OTHER,60
2026-05-04T15:30:52,10.144.255.250,239.255.255.250,OTHER,64
2026-05-04T15:30:52,10.144.69.242,239.255.255.250,OTHER,46
2026-05-04T15:30:53,10.144.255.250,239.255.255.250,OTHER,64
2026-05-04T15:30:53,10.144.255.250,239.255.255.250,OTHER,64
2026-05-04T15:30:53,10.144.69.242,239.255.255.250,OTHER,46
2026-05-04T15:30:53,10.144.255.250,239.255.255.250,OTHER,64
2026-05-04T15:30:53,10.144.255.250,239.255.255.250,OTHER,60
2026-05-04T15:30:54,10.144.255.250,239.255.255.250,OTHER,60
2026-05-04T15:30:54,10.144.69.242,239.255.255.250,OTHER,46
2026-05-04T15:30:54,10.144.255.250,239.255.255.250,OTHER,60
2026-05-04T15:30:54,10.144.255.250,239.255.255.250,OTHER,64
2026-05-04T15:30:54,10.144.69.242,239.255.255.250,OTHER,46
2026-05-04T15:30:55,10.144.69.242,172.212.135.15,TCP,85
2026-05-04T15:30:55,172.212.135.15,10.144.69.242,TCP,56
2026-05-04T15:30:55,10.144.255.250,239.255.255.250,OTHER,60
2026-05-04T15:30:55,10.144.255.250,239.255.255.250,OTHER,60
2026-05-04T15:30:55,10.144.69.242,239.255.255.250,OTHER,46
2026-05-04T15:30:55,10.144.255.250,239.255.255.250,OTHER,60
2026-05-04T15:30:55,10.144.255.250,239.255.255.250,OTHER,64
2026-05-04T15:30:55,10.144.255.250,239.255.255.250,OTHER,60
2026-05-04T15:30:56,142.251.219.10,10.144.69.242,TCP,139
2026-05-04T15:30:56,10.144.69.242,142.251.219.10,TCP,54
2026-05-04T15:30:56,10.144.255.250,239.255.255.250,OTHER,60
2026-05-04T15:30:56,10.144.69.242,239.255.255.250,OTHER,46
2026-05-04T15:30:56,10.144.255.250,239.255.255.250,OTHER,60
2026-05-04T15:30:56,10.144.255.250,239.255.255.250,OTHER,60
2026-05-04T15:30:56,10.144.69.242,239.255.255.250,OTHER,46
2026-05-04T15:30:56,10.144.255.250,239.255.255.250,OTHER,60
2026-05-04T15:30:56,52.107.247.6,10.144.69.242,TCP,79
2026-05-04T15:30:56,10.144.69.242,52.107.247.6,TCP,83
2026-05-04T15:30:56,10.144.255.250,239.255.255.250,OTHER,60
2026-05-04T15:30:56,10.144.255.250,239.255.255.250,OTHER,60
2026-05-04T15:30:57,52.107.247.6,10.144.69.242,TCP,56
2026-05-04T15:30:57,10.144.255.250,239.255.255.250,OTHER,60
2026-05-04T15:30:57,10.144.255.250,239.255.255.250,OTHER,60
2026-05-04T15:30:57,10.144.69.242,239.255.255.250,OTHER,46
2026-05-04T15:30:57,10.144.255.250,239.255.255.250,OTHER,60
2026-05-04T15:30:57,10.144.255.250,239.255.255.250,OTHER,64
2026-05-04T15:30:57,10.144.255.250,239.255.255.250,OTHER,60
2026-05-04T15:30:57,10.144.69.242,239.255.255.250,OTHER,46
2026-05-04T15:30:57,10.144.255.250,239.255.255.250,OTHER,60
2026-05-04T15:30:58,10.144.255.250,239.255.255.250,OTHER,64
2026-05-04T15:30:58,10.144.69.242,239.255.255.250,OTHER,46
2026-05-04T15:30:58,10.144.69.242,162.159.129.233,TCP,55
2026-05-04T15:30:58,162.159.129.233,10.144.69.242,TCP,66
2026-05-04T15:30:58,10.144.255.250,239.255.255.250,OTHER,60
2026-05-04T15:30:58,10.144.255.250,239.255.255.250,OTHER,60
2026-05-04T15:30:58,10.144.69.242,239.255.255.250,OTHER,46
2026-05-04T15:30:59,10.144.255.250,239.255.255.250,OTHER,60
2026-05-04T15:30:59,10.144.69.242,239.255.255.250,OTHER,46
2026-05-04T15:30:59,10.144.255.250,239.255.255.250,OTHER,60
2026-05-04T15:30:59,10.144.69.242,239.255.255.250,OTHER,46
2026-05-04T15:30:59,10.144.255.250,239.255.255.250,OTHER,60
2026-05-04T15:31:00,10.144.69.242,239.255.255.250,OTHER,46
2026-05-04T15:31:00,10.144.255.250,239.255.255.250,OTHER,60
2026-05-04T15:31:00,10.144.69.242,3.212.3.139,TCP,93
2026-05-04T15:31:00,10.144.255.250,239.255.255.250,OTHER,60
2026-05-04T15:31:00,3.212.3.139,10.144.69.242,TCP,93
2026-05-04T15:31:00,10.144.255.250,239.255.255.250,OTHER,64
2026-05-04T15:31:00,10.144.69.242,3.212.3.139,TCP,54
2026-05-04T15:31:00,10.144.255.250,239.255.255.250,OTHER,64
2026-05-04T15:31:00,172.212.135.15,10.144.69.242,TCP,158
2026-05-04T15:31:00,10.144.69.242,239.255.255.250,OTHER,46
2026-05-04T15:31:00,10.144.69.242,172.212.135.15,TCP,54
2026-05-04T15:31:01,10.144.255.250,239.255.255.250,OTHER,60
2026-05-04T15:31:01,10.144.255.250,239.255.255.250,OTHER,64
2026-05-04T15:31:01,10.144.255.250,239.255.255.250,OTHER,64
2026-05-04T15:31:01,10.144.255.250,239.255.255.250,OTHER,64
2026-05-04T15:31:01,10.144.69.242,239.255.255.250,OTHER,46
2026-05-04T15:31:01,10.144.69.242,18.234.249.232,TCP,93
2026-05-04T15:31:01,10.144.69.242,32.195.36.108,TCP,93
2026-05-04T15:31:01,32.195.36.108,10.144.69.242,TCP,93
2026-05-04T15:31:01,18.234.249.232,10.144.69.242,TCP,93
2026-05-04T15:31:01,10.144.69.242,32.195.36.108,TCP,54
2026-05-04T15:31:01,10.144.69.242,18.234.249.232,TCP,54
2026-05-04T15:31:01,10.144.255.250,239.255.255.250,OTHER,64
2026-05-04T15:31:01,10.144.69.242,239.255.255.250,OTHER,46
2026-05-04T15:31:01,10.144.69.242,18.155.192.112,TCP,93
2026-05-04T15:31:01,10.144.69.242,18.155.192.112,TCP,78
2026-05-04T15:31:01,10.144.69.242,18.155.192.112,TCP,54
2026-05-04T15:31:01,18.155.192.112,10.144.69.242,TCP,56
2026-05-04T15:31:01,18.155.192.112,10.144.69.242,TCP,56
2026-05-04T15:31:01,18.155.192.112,10.144.69.242,TCP,56
2026-05-04T15:31:01,18.155.192.112,10.144.69.242,TCP,56
2026-05-04T15:31:01,10.144.69.242,18.155.192.112,TCP,54
2026-05-04T15:31:01,10.144.255.250,239.255.255.250,OTHER,64
2026-05-04T15:31:02,10.144.69.242,104.18.39.21,TCP,142
2026-05-04T15:31:02,104.18.39.21,10.144.69.242,TCP,56
2026-05-04T15:31:02,10.144.69.242,172.64.155.209,TCP,1440
2026-05-04T15:31:02,10.144.69.242,172.64.155.209,TCP,1440
2026-05-04T15:31:02,10.144.69.242,172.64.155.209,TCP,1440
2026-05-04T15:31:02,10.144.69.242,172.64.155.209,TCP,1440
2026-05-04T15:31:02,10.144.69.242,172.64.155.209,TCP,1440
2026-05-04T15:31:02,10.144.69.242,172.64.155.209,TCP,1440
2026-05-04T15:31:02,10.144.69.242,172.64.155.209,TCP,1440
2026-05-04T15:31:02,10.144.69.242,172.64.155.209,TCP,795
2026-05-04T15:31:02,10.144.69.242,172.64.155.209,TCP,137
2026-05-04T15:31:02,10.144.69.242,172.64.155.209,TCP,1440
2026-05-04T15:31:02,10.144.69.242,172.64.155.209,TCP,1440
2026-05-04T15:31:02,10.144.69.242,172.64.155.209,TCP,1440
2026-05-04T15:31:02,10.144.69.242,172.64.155.209,TCP,1440
2026-05-04T15:31:02,10.144.69.242,172.64.155.209,TCP,1440
2026-05-04T15:31:02,10.144.69.242,172.64.155.209,TCP,1440
2026-05-04T15:31:02,10.144.69.242,172.64.155.209,TCP,1440
2026-05-04T15:31:02,10.144.69.242,172.64.155.209,TCP,814
2026-05-04T15:31:02,10.144.69.242,172.64.155.209,TCP,133
2026-05-04T15:31:02,104.18.39.21,10.144.69.242,TCP,134
2026-05-04T15:31:02,172.64.155.209,10.144.69.242,TCP,56
2026-05-04T15:31:02,172.64.155.209,10.144.69.242,TCP,56
2026-05-04T15:31:02,172.64.155.209,10.144.69.242,TCP,56
2026-05-04T15:31:02,172.64.155.209,10.144.69.242,TCP,56
2026-05-04T15:31:02,172.64.155.209,10.144.69.242,TCP,56
2026-05-04T15:31:02,172.64.155.209,10.144.69.242,TCP,56
2026-05-04T15:31:02,172.64.155.209,10.144.69.242,TCP,56
2026-05-04T15:31:02,172.64.155.209,10.144.69.242,TCP,56
2026-05-04T15:31:02,10.144.69.242,104.18.39.21,TCP,54
2026-05-04T15:31:02,10.144.69.242,239.255.255.250,OTHER,46
2026-05-04T15:31:02,172.64.155.209,10.144.69.242,TCP,1440
2026-05-04T15:31:02,172.64.155.209,10.144.69.242,TCP,63
2026-05-04T15:31:02,172.64.155.209,10.144.69.242,TCP,858
2026-05-04T15:31:02,10.144.69.242,172.64.155.209,TCP,54
